example_id,sense_id,headword,level_number,sentence_en,translation_zh,target_span,origin,difficulty_band,source_evidence_ids,review_status,human_review,review_notes
ex_mattress_n_1_2,mattress_n_1,mattress,4,They placed the new mattress on the bed.,他们把新床垫放在床上。,mattress,human_written,4.0,oxford_mattress_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_cup_n_1_1,cup_n_1,cup,5,She drank tea from a small cup.,她用一个小杯子喝茶。,cup,human_written,4.0,oxford_cup_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_cup_n_1_2,cup_n_1,cup,5,Please put the clean cup in the cabinet.,请把干净的杯子放进橱柜。,cup,human_written,4.0,oxford_cup_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_glass_n_1_1,glass_n_1,glass,5,He poured water into a glass.,他把水倒进玻璃杯。,glass,human_written,4.0,oxford_glass_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_glass_n_1_2,glass_n_1,glass,5,The glass is beside the bottle.,玻璃杯在瓶子旁边。,glass,human_written,4.0,oxford_glass_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_object_n_1_1,object_n_1,object,5,The museum displays an unusual object.,博物馆展出了一件不寻常的物品。,object,human_written,4.0,oxford_object_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_object_n_1_2,object_n_1,object,5,Each object on the table has a number.,桌上的每件物品都有编号。,object,human_written,4.0,oxford_object_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_thing_n_1_1,thing_n_1,thing,5,What is that thing under the chair?,椅子下面的那个东西是什么？,thing,human_written,4.0,oxford_thing_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_thing_n_1_2,thing_n_1,thing,5,The first thing I need is a towel.,我首先需要的是一条毛巾。,thing,human_written,4.0,oxford_thing_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_box_n_1_1,box_n_1,box,5,The books are packed in a box.,书装在一个箱子里。,box,human_written,4.0,oxford_box_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_box_n_1_2,box_n_1,box,5,She opened the box with a knife.,她用刀打开了箱子。,box,human_written,4.0,oxford_box_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_bag_n_1_1,bag_n_1,bag,5,His phone is inside the bag.,他的电话在包里。,bag,human_written,4.0,oxford_bag_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_bag_n_1_2,bag_n_1,bag,5,She carried a heavy shopping bag.,她提着一个沉重的购物袋。,bag,human_written,4.0,oxford_bag_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_bottle_n_1_1,bottle_n_1,bottle,5,Fill the bottle with clean water.,把瓶子装满干净的水。,bottle,human_written,4.0,oxford_bottle_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_bottle_n_1_2,bottle_n_1,bottle,5,The empty bottle is on the table.,空瓶子在桌上。,bottle,human_written,4.0,oxford_bottle_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_knife_n_1_1,knife_n_1,knife,5,Use a sharp knife to cut the bread.,用锋利的刀切面包。,knife,human_written,4.0,oxford_knife_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_knife_n_1_2,knife_n_1,knife,5,Keep the knife away from children.,把刀放在孩子够不到的地方。,knife,human_written,4.0,oxford_knife_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_television_n_1_1,television_n_1,television,5,The television stands beside the cabinet.,电视机放在橱柜旁边。,television,human_written,4.0,oxford_television_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_television_n_1_2,television_n_1,television,5,Please turn off the television before bed.,睡觉前请关掉电视。,television,human_written,4.0,oxford_television_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_dish_n_1_1,dish_n_1,dish,5,She served the vegetables in a large dish.,她用一个大盘子盛蔬菜。,dish,human_written,4.0,oxford_dish_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_dish_n_1_2,dish_n_1,dish,5,Please place the clean dish on the shelf.,请把干净的盘子放在架子上。,dish,human_written,4.0,oxford_dish_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_computer_n_1_1,computer_n_1,computer,5,He uses the computer for schoolwork.,他用电脑做功课。,computer,human_written,4.0,oxford_computer_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_computer_n_1_2,computer_n_1,computer,5,The computer is on the bedroom desk.,电脑放在卧室的书桌上。,computer,human_written,4.0,oxford_computer_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_plate_n_1_1,plate_n_1,plate,5,Put the bread on a clean plate.,把面包放在干净的盘子上。,plate,human_written,4.0,oxford_plate_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_plate_n_1_2,plate_n_1,plate,5,Each child carried a plate to the table.,每个孩子端着一个盘子到桌边。,plate,human_written,4.0,oxford_plate_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_phone_n_1_1,phone_n_1,phone,5,My phone is charging beside the bed.,我的手机正在床边充电。,phone,human_written,4.0,oxford_phone_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_phone_n_1_2,phone_n_1,phone,5,She used the phone to call her mother.,她用电话给妈妈打电话。,phone,human_written,4.0,oxford_phone_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_bowl_n_1_1,bowl_n_1,bowl,5,He ate soup from a large bowl.,他用一个大碗喝汤。,bowl,human_written,4.0,oxford_bowl_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_bowl_n_1_2,bowl_n_1,bowl,5,The fruit bowl is on the kitchen table.,水果碗在厨房桌上。,bowl,human_written,4.0,oxford_bowl_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_clock_n_1_1,clock_n_1,clock,5,The wall clock shows eight thirty.,墙上的时钟显示八点半。,clock,human_written,4.0,oxford_clock_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_clock_n_1_2,clock_n_1,clock,5,A small clock stands beside the bed.,床边放着一个小时钟。,clock,human_written,4.0,oxford_clock_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_towel_n_1_1,towel_n_1,towel,5,Dry your hands with this towel.,用这条毛巾擦干手。,towel,human_written,4.0,oxford_towel_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_towel_n_1_2,towel_n_1,towel,5,She hung the wet towel in the bathroom.,她把湿毛巾挂在浴室里。,towel,human_written,4.0,oxford_towel_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_spoon_n_1_1,spoon_n_1,spoon,5,Use a spoon to eat the soup.,用勺子喝汤。,spoon,human_written,4.0,oxford_spoon_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_spoon_n_1_2,spoon_n_1,spoon,5,He put a clean spoon beside the bowl.,他把一把干净的勺子放在碗旁边。,spoon,human_written,4.0,oxford_spoon_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_carry_v_1_1,carry_v_1,carry,5,Please carry this box into the kitchen.,请把这个箱子搬进厨房。,carry,human_written,4.0,oxford_carry_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_carry_v_1_2,carry_v_1,carry,5,She can carry the baby safely.,她可以安全地抱着婴儿。,carry,human_written,4.0,oxford_carry_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_fork_n_1_1,fork_n_1,fork,5,Use a fork to eat the vegetables.,用叉子吃蔬菜。,fork,human_written,4.0,oxford_fork_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_fork_n_1_2,fork_n_1,fork,5,The fork is beside the plate.,叉子在盘子旁边。,fork,human_written,4.0,oxford_fork_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_pot_n_1_1,pot_n_1,pot,5,The soup is cooking in a large pot.,汤正在一个大锅里煮。,pot,human_written,4.0,oxford_pot_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_pot_n_1_2,pot_n_1,pot,5,She put the pot on the stove.,她把锅放在炉灶上。,pot,human_written,4.0,oxford_pot_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_put_v_1_1,put_v_1,put,5,Put the clean cups in the cabinet.,把干净的杯子放进橱柜。,put,human_written,4.0,oxford_put_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_put_v_1_2,put_v_1,put,5,Please put your bag beside the door.,请把包放在门边。,put,human_written,4.0,oxford_put_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_keep_v_1_1,keep_v_1,keep,5,Keep the milk in the refrigerator.,把牛奶保存在冰箱里。,keep,human_written,4.0,oxford_keep_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_keep_v_1_2,keep_v_1,keep,5,I keep important papers in this drawer.,我把重要文件保存在这个抽屉里。,keep,human_written,4.0,oxford_keep_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_clean_v_1_1,clean_v_1,clean,5,We clean the kitchen every evening.,我们每天晚上打扫厨房。,clean,human_written,4.0,oxford_clean_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_clean_v_1_2,clean_v_1,clean,5,Please clean the table after dinner.,晚饭后请清理桌子。,clean,human_written,4.0,oxford_clean_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_pan_n_1_1,pan_n_1,pan,5,Heat the oil in a large pan.,在一个大平底锅里加热油。,pan,human_written,4.0,oxford_pan_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_pan_n_1_2,pan_n_1,pan,5,She cooked the eggs in a pan.,她用平底锅煎鸡蛋。,pan,human_written,4.0,oxford_pan_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_open_v_1_1,open_v_1,open,5,Open the window for some fresh air.,打开窗户让新鲜空气进来。,open,human_written,4.0,oxford_open_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_open_v_1_2,open_v_1,open,5,Please open the box carefully.,请小心打开箱子。,open,human_written,4.0,oxford_open_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_soap_n_1_1,soap_n_1,soap,5,Wash your hands with soap and water.,用肥皂和水洗手。,soap,human_written,4.0,oxford_soap_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_soap_n_1_2,soap_n_1,soap,5,The soap is beside the bathroom sink.,肥皂在浴室洗手池旁边。,soap,human_written,4.0,oxford_soap_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_brush_n_1_1,brush_n_1,brush,5,Use this brush to clean the floor.,用这把刷子清洁地板。,brush,human_written,4.0,oxford_brush_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_brush_n_1_2,brush_n_1,brush,5,Her hair brush is inside the drawer.,她的发刷在抽屉里。,brush,human_written,4.0,oxford_brush_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_fridge_n_1_1,fridge_n_1,fridge,5,The juice is in the fridge.,果汁在冰箱里。,fridge,human_written,4.0,oxford_fridge_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_fridge_n_1_2,fridge_n_1,fridge,5,Please clean the fridge this weekend.,请这个周末清洁冰箱。,fridge,human_written,4.0,oxford_fridge_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_use_v_1_1,use_v_1,use,5,We use this knife to cut vegetables.,我们用这把刀切蔬菜。,use,human_written,4.0,oxford_use_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_use_v_1_2,use_v_1,use,5,Please use a towel to dry the dishes.,请用毛巾擦干盘子。,use,human_written,4.0,oxford_use_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_need_v_1_1,need_v_1,need,5,I need a key to open this door.,我需要钥匙打开这扇门。,need,human_written,4.0,oxford_need_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_need_v_1_2,need_v_1,need,5,Plants need water and light.,植物需要水和光。,need,human_written,4.0,oxford_need_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_water_n_1_1,water_n_1,water,5,Drink plenty of water every day.,每天喝足够的水。,water,human_written,4.0,oxford_water_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_water_n_1_2,water_n_1,water,5,The bottle is full of cold water.,瓶子里装满了冷水。,water,human_written,4.0,oxford_water_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_wash_v_1_1,wash_v_1,wash,5,Wash the cups after breakfast.,早餐后清洗杯子。,wash,human_written,4.0,oxford_wash_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_wash_v_1_2,wash_v_1,wash,5,Please wash your hands before cooking.,做饭前请洗手。,wash,human_written,4.0,oxford_wash_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_cook_v_1_1,cook_v_1,cook,5,My father likes to cook dinner.,我父亲喜欢做晚饭。,cook,human_written,4.0,oxford_cook_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_cook_v_1_2,cook_v_1,cook,5,We cook vegetables in a large pot.,我们用大锅煮蔬菜。,cook,human_written,4.0,oxford_cook_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_oven_n_1_1,oven_n_1,oven,5,The bread is baking in the oven.,面包正在烤箱里烘烤。,oven,human_written,4.0,oxford_oven_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_oven_n_1_2,oven_n_1,oven,5,She put the dish inside the oven.,她把盘子放进烤箱。,oven,human_written,4.0,oxford_oven_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_move_v_1_1,move_v_1,move,5,Please move the chair near the table.,请把椅子移到桌边。,move,human_written,4.0,oxford_move_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_move_v_1_2,move_v_1,move,5,They will move the sofa into the hall.,他们会把沙发搬进门厅。,move,human_written,4.0,oxford_move_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_own_v_1_1,own_v_1,own,5,They own a small apartment downtown.,他们在市中心拥有一套小公寓。,own,human_written,4.0,oxford_own_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_own_v_1_2,own_v_1,own,5,We own the house but rent the garage.,我们拥有这所房子，但出租车库。,own,human_written,4.0,oxford_own_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_repair_v_1_1,repair_v_1,repair,5,A worker came to repair the broken door.,一名工人来修理坏门。,repair,human_written,4.0,oxford_repair_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_repair_v_1_2,repair_v_1,repair,5,They need to repair the kitchen floor.,他们需要修理厨房地板。,repair,human_written,4.0,oxford_repair_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_electricity_n_1_1,electricity_n_1,electricity,5,The lamp uses very little electricity.,这盏灯用电很少。,electricity,human_written,4.0,oxford_electricity_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_electricity_n_1_2,electricity_n_1,electricity,5,The house lost electricity during the storm.,暴风雨期间房子停电了。,electricity,human_written,4.0,oxford_electricity_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_fix_v_1_1,fix_v_1,fix,5,Can you fix the broken lamp?,你能修好坏掉的灯吗？,fix,human_written,4.0,oxford_fix_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_fix_v_1_2,fix_v_1,fix,5,He will fix the loose shelf tomorrow.,他明天会修理松动的架子。,fix,human_written,4.0,oxford_fix_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_basket_n_1_1,basket_n_1,basket,5,She carried the towels in a basket.,她用篮子装着毛巾。,basket,human_written,4.0,oxford_basket_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_basket_n_1_2,basket_n_1,basket,5,The fruit basket is on the table.,水果篮在桌上。,basket,human_written,4.0,oxford_basket_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_comfortable_adj_1_1,comfortable_adj_1,comfortable,5,This couch is soft and comfortable.,这张长沙发柔软舒适。,comfortable,human_written,4.0,oxford_comfortable_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_comfortable_adj_1_2,comfortable_adj_1,comfortable,5,The new mattress feels comfortable.,新床垫感觉很舒服。,comfortable,human_written,4.0,oxford_comfortable_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_safe_adj_1_1,safe_adj_1,safe,5,Keep medicine in a safe place.,把药放在安全的地方。,safe,human_written,4.0,oxford_safe_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_safe_adj_1_2,safe_adj_1,safe,5,The children feel safe at home.,孩子们在家感到安全。,safe,human_written,4.0,oxford_safe_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_rent_v_1_1,rent_v_1,rent,5,They rent an apartment near the university.,他们在大学附近租了一套公寓。,rent,human_written,4.0,oxford_rent_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_rent_v_1_2,rent_v_1,rent,5,We rent this house from a local family.,我们向当地一家人租这所房子。,rent,human_written,4.0,oxford_rent_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_refrigerator_n_1_1,refrigerator_n_1,refrigerator,5,Keep fresh food in the refrigerator.,把新鲜食物放在冰箱里。,refrigerator,human_written,4.0,oxford_refrigerator_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_refrigerator_n_1_2,refrigerator_n_1,refrigerator,5,The refrigerator stands beside the cabinet.,冰箱放在橱柜旁边。,refrigerator,human_written,4.0,oxford_refrigerator_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_stove_n_1_1,stove_n_1,stove,5,The pot is heating on the stove.,锅正在炉灶上加热。,stove,human_written,4.0,oxford_stove_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_stove_n_1_2,stove_n_1,stove,5,Turn off the stove after cooking.,做完饭后关掉炉灶。,stove,human_written,4.0,oxford_stove_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
